
@relation house-prices

@attribute num_quartos numeric
@attribute tamanho numeric
@attribute idade numeric
@attribute preco numeric

@data
2, 60, 14, 110519
4, 246, 8, 985825
3, 151, 12, 438293
1, 185, 3, 187502
3, 276, 3, 829442
2, 263, 5, 529437
1, 61, 8, 51296
1, 92, 17, 73806
1, 169, 5, 166576
1, 55, 5, 47290
1, 242, 25, 228926
3, 54, 9, 157545
4, 220, 1, 876666
3, 134, 25, 388939
4, 283, 2, 1130245
3, 184, 23, 544995
2, 200, 29, 379284
4, 182, 23, 725105
5, 230, 4, 1151898
3, 241, 9, 716325
4, 163, 21, 645046
3, 122, 1, 373698
3, 77, 18, 226099
5, 186, 24, 913088
2, 291, 25, 561124
2, 282, 16, 560828
2, 224, 1, 444828
4, 207, 7, 815122
2, 182, 30, 345769
3, 175, 4, 520920
2, 122, 11, 243591
2, 261, 0, 523995
2, 206, 18, 406344
4, 88, 18, 343128
1, 101, 17, 99883
4, 242, 13, 951924
2, 67, 8, 124478
3, 293, 5, 872061
5, 195, 23, 961322
2, 229, 14, 453128
3, 290, 16, 856366
5, 164, 9, 807322
5, 290, 25, 1437590
5, 188, 13, 925208
4, 117, 26, 449412
1, 225, 28, 212632
2, 247, 20, 490920
3, 120, 29, 339385
5, 215, 23, 1072528
4, 205, 16, 812186
5, 131, 16, 641739
1, 101, 1, 104125
1, 241, 10, 227645
3, 196, 3, 582914
1, 130, 7, 135231
1, 221, 0, 217777
5, 192, 3, 966475
4, 145, 24, 564096
5, 53, 0, 271196
2, 289, 20, 574872
4, 86, 2, 346450
3, 228, 6, 684472
1, 212, 17, 210567
5, 180, 25, 883017
5, 225, 7, 1130202
4, 238, 15, 940816
2, 180, 13, 353110
3, 137, 5, 416899
5, 106, 30, 514709
4, 65, 24, 241116
3, 208, 2, 620061
2, 181, 5, 359194
4, 75, 8, 294562
2, 155, 10, 296548
4, 298, 20, 1177448
3, 82, 24, 238057
3, 264, 30, 785570
2, 160, 23, 314536
2, 50, 3, 99727
4, 173, 16, 690475
2, 73, 17, 131703
2, 157, 25, 308466
1, 180, 15, 178998
5, 156, 4, 785962
2, 91, 24, 172392
1, 267, 24, 256445
3, 131, 14, 392381
5, 203, 26, 1009000
3, 228, 9, 683460
2, 229, 0, 463976
2, 158, 15, 305238
2, 112, 23, 220094
2, 72, 15, 143331
2, 293, 27, 569811
5, 219, 4, 1089062
1, 79, 9, 78572
1, 143, 10, 133998
4, 145, 8, 568768
2, 147, 17, 290971
2, 158, 26, 293090
3, 176, 12, 524363
2, 101, 20, 184137
5, 177, 2, 891204
2, 263, 2, 523754
5, 263, 2, 1309944
1, 259, 23, 245086
5, 237, 6, 1176878
3, 148, 22, 427867
5, 152, 12, 750478
3, 264, 16, 775754
4, 64, 20, 255139
5, 250, 17, 1240948
3, 195, 10, 575223
2, 106, 15, 207707
2, 273, 22, 542010
3, 187, 17, 560974
3, 261, 4, 784327
4, 216, 5, 858305
4, 294, 19, 1156546
2, 244, 7, 488643
5, 209, 26, 1023287
3, 234, 8, 700257
2, 293, 15, 587909
1, 262, 14, 258991
3, 162, 27, 480403
3, 96, 18, 270244
2, 154, 27, 293000
5, 164, 8, 813996
4, 237, 0, 944506
1, 227, 21, 214701
1, 217, 21, 215482
1, 91, 4, 88296
3, 188, 18, 552877
1, 219, 19, 211634
5, 101, 25, 496942
5, 97, 3, 473954
2, 276, 1, 549465
5, 292, 9, 1452747
5, 247, 9, 1232355
4, 139, 18, 538806
4, 227, 26, 896048
5, 114, 27, 551797
5, 92, 11, 444747
4, 230, 14, 912352
5, 123, 18, 607780
2, 282, 13, 551242
3, 117, 30, 332124
1, 101, 25, 95682
4, 117, 12, 468667
5, 221, 1, 1105002
5, 63, 24, 294081
4, 173, 28, 687020
2, 278, 4, 546894
2, 144, 24, 282695
2, 171, 6, 329025
5, 256, 29, 1270423
5, 51, 19, 237287
5, 192, 26, 951231
5, 52, 4, 258752
4, 239, 12, 955547
1, 198, 22, 192729
3, 222, 16, 662143
4, 217, 19, 850072
4, 132, 27, 509738
5, 218, 26, 1076000
5, 88, 26, 423023
1, 171, 26, 153241
3, 146, 21, 428180
5, 239, 28, 1188819
1, 223, 27, 200889
4, 101, 4, 405420
4, 206, 2, 824872
2, 134, 28, 247985
1, 55, 16, 44294
5, 108, 4, 539743
2, 71, 27, 122279
5, 226, 11, 1131524
5, 58, 23, 287690
3, 153, 19, 450648
4, 102, 22, 397143
3, 276, 22, 825899
5, 268, 22, 1331196
4, 76, 26, 290261
4, 167, 8, 669691
1, 90, 0, 95850
4, 282, 18, 1113136
3, 235, 26, 684733
3, 270, 14, 811632
2, 284, 26, 560789
1, 268, 25, 250968
4, 124, 12, 499870
5, 254, 7, 1256530
1, 278, 15, 273823
4, 157, 24, 621959
1, 76, 2, 65275
4, 275, 8, 1095218
5, 155, 21, 760836
3, 87, 26, 238935
1, 202, 10, 187851
2, 163, 14, 311857
3, 210, 1, 631218
3, 212, 7, 632502
2, 62, 27, 111828
2, 279, 19, 557541
3, 103, 13, 303076
2, 67, 3, 126007
5, 58, 26, 268521
2, 62, 14, 108335
4, 86, 24, 330825
1, 236, 16, 223505
1, 70, 11, 68013
4, 249, 7, 996200
1, 126, 20, 125503
4, 176, 20, 690083
1, 82, 23, 61838
2, 169, 12, 341277
2, 252, 20, 495118
3, 269, 16, 799413
3, 172, 14, 503824
1, 139, 22, 122522
4, 296, 5, 1181780
2, 219, 28, 431075
4, 209, 6, 835076
4, 64, 0, 262335
2, 155, 21, 309417
5, 154, 15, 769055
5, 299, 20, 1477536
3, 178, 15, 527246
1, 77, 15, 62485
2, 104, 7, 214237
3, 55, 20, 156513
1, 112, 10, 99413
5, 85, 10, 428078
4, 285, 2, 1139498
2, 265, 15, 512821
1, 115, 28, 96884
1, 208, 18, 195242
1, 111, 17, 97730
2, 216, 7, 437058
1, 190, 8, 194321
1, 256, 2, 251910
2, 75, 0, 142140
3, 94, 6, 280386
4, 151, 7, 591546
5, 250, 27, 1231813
4, 243, 11, 973081
1, 54, 18, 53727
5, 209, 2, 1035247
2, 197, 24, 373068
1, 103, 22, 83438
4, 250, 12, 985812
4, 60, 18, 223699
2, 275, 21, 543030
3, 135, 0, 399976
2, 293, 24, 567919
2, 115, 2, 236292
2, 77, 16, 141577
5, 132, 29, 651531
4, 189, 5, 746256
4, 225, 15, 890454
4, 79, 12, 314011
1, 255, 5, 250295
3, 252, 2, 754435
2, 63, 17, 111515
2, 125, 0, 253655
5, 145, 7, 719965
1, 69, 12, 59909
4, 164, 7, 649375
2, 292, 3, 590143
4, 255, 26, 997524
2, 201, 16, 393511
2, 159, 14, 313449
1, 213, 5, 209425
1, 70, 14, 58566
1, 248, 20, 240360
2, 63, 28, 104524
4, 156, 25, 601836
2, 141, 4, 273368
1, 244, 25, 224486
3, 189, 27, 549714
2, 234, 18, 463982
4, 174, 2, 704236
2, 222, 2, 439967
5, 191, 15, 940243
4, 256, 23, 1013551
3, 64, 18, 181696
2, 68, 18, 123283
2, 71, 18, 134513
5, 222, 25, 1087509
1, 281, 14, 283621
4, 187, 8, 744722
2, 123, 25, 229785
3, 272, 13, 811554
5, 130, 17, 650341
3, 94, 9, 287161
1, 222, 0, 215724
4, 106, 6, 415488
4, 140, 27, 555026
3, 143, 9, 429704
4, 173, 2, 700223
4, 211, 6, 849688
1, 211, 8, 212743
2, 239, 2, 469993
3, 292, 10, 871944
4, 181, 28, 702028
4, 51, 10, 191123
3, 296, 16, 881500
3, 121, 17, 359164
2, 242, 23, 472521
1, 281, 8, 283181
2, 123, 30, 226379
5, 217, 11, 1080659
2, 179, 17, 352927
2, 254, 14, 496743
2, 69, 17, 134947
2, 238, 25, 472867
4, 249, 15, 981324
4, 123, 5, 499281
3, 189, 23, 548586
2, 138, 29, 257724
5, 165, 22, 807740
3, 153, 1, 459717
3, 60, 3, 178187
3, 96, 10, 280206
4, 210, 29, 819544
4, 285, 26, 1126736
2, 152, 2, 301994
2, 245, 19, 475833
4, 240, 12, 963231
2, 185, 12, 361584
1, 206, 9, 210066
5, 65, 25, 320444
4, 186, 7, 733377
3, 142, 13, 411689
4, 116, 18, 452333
1, 248, 2, 255926
1, 252, 22, 241610
2, 294, 26, 582060
1, 236, 16, 223566
1, 160, 22, 156150
1, 128, 7, 133679
3, 149, 1, 454561
1, 247, 29, 240842
2, 187, 7, 368177
4, 217, 23, 861838
4, 242, 24, 951752
3, 124, 4, 376728
3, 81, 21, 229419
2, 99, 30, 183534
2, 62, 1, 127197
1, 176, 19, 157493
5, 60, 11, 299578
2, 164, 7, 320306
3, 108, 3, 316428
3, 208, 19, 610013
4, 125, 10, 495268
2, 88, 25, 167984
4, 273, 16, 1090564
4, 127, 2, 499182
5, 181, 11, 897581
4, 59, 1, 240280
5, 297, 7, 1472597
5, 238, 24, 1172404
4, 54, 18, 200450
4, 79, 20, 315928
1, 207, 26, 201427
3, 116, 30, 340831
5, 131, 12, 644909
3, 105, 20, 304467
5, 51, 3, 261670
3, 201, 6, 599978
5, 217, 22, 1072762
5, 150, 19, 732631
4, 211, 13, 845830
1, 131, 16, 125138
1, 83, 16, 69967
2, 109, 19, 215633
2, 169, 12, 333864
3, 187, 24, 551070
4, 58, 20, 212281
5, 99, 23, 487208
5, 291, 23, 1452566
1, 133, 14, 133930
5, 64, 21, 307126
3, 299, 15, 888797
3, 255, 15, 764454
1, 234, 14, 229203
5, 239, 17, 1184103
4, 118, 8, 475404
5, 132, 10, 660924
5, 98, 3, 479033
2, 119, 7, 231602
3, 53, 25, 145965
5, 102, 22, 506813
5, 180, 1, 908032
1, 285, 27, 281492
4, 206, 2, 830375
3, 224, 16, 665266
3, 220, 4, 663002
4, 84, 12, 331689
5, 278, 26, 1379315
1, 132, 0, 122119
1, 118, 29, 107872
5, 206, 19, 1011634
1, 300, 4, 300152
5, 130, 28, 639417
2, 291, 19, 565216
5, 294, 19, 1452401
3, 61, 19, 176673
4, 125, 7, 503318
2, 193, 11, 386488
5, 292, 22, 1445938
1, 167, 5, 169084
3, 119, 12, 354315
2, 106, 6, 218399
3, 261, 20, 772084
3, 176, 29, 511779
2, 248, 12, 486996
5, 172, 15, 858241
5, 300, 0, 1507268
5, 102, 12, 502464
3, 98, 25, 281654
3, 178, 16, 525080
5, 271, 22, 1347277
3, 259, 23, 766126
3, 143, 18, 418307
4, 106, 2, 428729
5, 278, 15, 1387858
3, 184, 11, 550726
2, 241, 9, 480111
5, 146, 5, 719036
5, 170, 0, 846254
3, 88, 25, 242537
3, 236, 10, 695749
2, 262, 16, 506308
2, 55, 30, 98166
3, 193, 8, 569952
5, 210, 25, 1031183
2, 144, 21, 283795
2, 117, 6, 225433
4, 193, 29, 762203
2, 163, 15, 309415
3, 271, 2, 807120
2, 237, 10, 477225
4, 91, 13, 351859
5, 276, 28, 1359508
3, 223, 22, 666900
5, 297, 14, 1481386
3, 176, 18, 525094
3, 219, 27, 646541
4, 94, 15, 366783
2, 132, 2, 270278
3, 83, 26, 237493
1, 300, 20, 293303
1, 276, 21, 270042
2, 244, 11, 475596
2, 189, 30, 359964
5, 192, 30, 953258
3, 129, 17, 372333
2, 103, 25, 184646
3, 110, 7, 321126
1, 56, 28, 45159
2, 244, 24, 481896
2, 113, 21, 212152
2, 200, 11, 395174
5, 181, 6, 893996
4, 163, 5, 639787
2, 246, 27, 472904
4, 66, 7, 263198
3, 300, 16, 886798
2, 237, 7, 465150
4, 262, 24, 1044367
2, 105, 22, 199021
3, 201, 13, 591413
3, 128, 16, 384581
4, 251, 15, 990858
3, 229, 13, 686950
4, 106, 26, 404823
1, 210, 8, 205114
3, 277, 14, 830875
3, 246, 19, 734504
4, 227, 0, 911994
3, 188, 19, 559270
3, 53, 2, 148619
3, 100, 10, 302525
1, 54, 12, 38122
2, 182, 10, 349839
1, 67, 10, 71025
5, 71, 3, 346812
3, 61, 30, 169977
2, 205, 10, 404520
4, 55, 27, 202157
5, 92, 26, 453609
3, 273, 19, 803448
3, 91, 26, 255060
2, 86, 2, 163698
5, 197, 17, 977274
4, 163, 20, 637976
3, 174, 14, 510463
3, 289, 29, 850064
3, 231, 24, 672955
1, 241, 27, 222690
4, 99, 20, 377009
2, 187, 2, 372415
2, 132, 20, 258495
4, 110, 6, 427396
3, 171, 8, 504345
4, 223, 0, 890338
3, 132, 5, 387746
5, 241, 28, 1182388
3, 137, 22, 403160
2, 56, 23, 108018
1, 221, 30, 200812
2, 162, 29, 310068
1, 259, 19, 257535
1, 252, 22, 245562
2, 216, 9, 429761
1, 126, 8, 128119
2, 227, 15, 452160
4, 252, 19, 993210
2, 298, 13, 580239
3, 86, 29, 234681
3, 273, 1, 815757
5, 182, 18, 908090
1, 205, 3, 211274
5, 232, 24, 1156875
2, 167, 20, 321074
4, 266, 27, 1055098
5, 260, 0, 1291616
1, 219, 2, 219366
5, 294, 19, 1464872
3, 270, 1, 809575
3, 230, 8, 679666
2, 276, 17, 543764
2, 193, 29, 368758
4, 83, 12, 319573
5, 168, 12, 825499
2, 163, 26, 310918
3, 76, 9, 220755
3, 120, 11, 344560
2, 243, 17, 469727
1, 296, 10, 281576
4, 275, 7, 1098945
1, 118, 25, 96800
5, 82, 5, 410835
3, 286, 26, 854325
1, 182, 26, 172314
2, 229, 15, 459085
5, 208, 29, 1030999
4, 130, 18, 518032
4, 78, 22, 307243
2, 197, 5, 395377
4, 128, 13, 498897
1, 198, 29, 176206
4, 99, 29, 388139
5, 73, 7, 366852
4, 142, 7, 554551
5, 165, 27, 813801
4, 218, 19, 854065
2, 182, 1, 366232
3, 197, 8, 592620
5, 177, 19, 877631
5, 125, 17, 620714
2, 61, 25, 115143
1, 265, 14, 251796
4, 125, 20, 484593
2, 75, 4, 140882
2, 242, 2, 490976
4, 164, 11, 649789
5, 184, 29, 909548
1, 72, 20, 70148
3, 58, 28, 156282
3, 260, 12, 783002
1, 91, 21, 89093
3, 280, 22, 823377
2, 243, 18, 467342
5, 159, 24, 792967
3, 262, 4, 790518
5, 222, 3, 1112179
5, 283, 5, 1408840
3, 228, 14, 672772
3, 161, 30, 466319
5, 84, 3, 422060
4, 145, 1, 587762
5, 97, 30, 465370
5, 167, 7, 839937
5, 295, 28, 1459592
1, 97, 14, 87657
2, 191, 23, 370592
5, 149, 24, 727995
3, 171, 6, 502301
4, 239, 16, 938956
3, 256, 30, 744753
5, 223, 10, 1113267
3, 81, 22, 234129
5, 248, 5, 1245721
3, 50, 2, 156674
4, 242, 6, 961331
4, 164, 12, 649925
1, 225, 12, 227339
4, 185, 24, 727152
5, 242, 27, 1192497
4, 107, 12, 427731
5, 65, 0, 325114
1, 103, 22, 86533
5, 80, 30, 378876
1, 84, 0, 78218
4, 260, 22, 1025902
4, 148, 8, 588798
1, 93, 12, 77413
5, 293, 26, 1460944
1, 266, 4, 257221
2, 163, 28, 318733
3, 178, 0, 536786
1, 92, 30, 76267
4, 242, 4, 960494
5, 73, 26, 344942
2, 152, 23, 295547
1, 173, 1, 176865
2, 294, 6, 582645
4, 53, 10, 201435
2, 190, 23, 369480
2, 79, 15, 155574
2, 165, 22, 323527
4, 272, 18, 1086637
3, 121, 8, 363517
2, 159, 12, 314109
2, 141, 0, 277330
2, 57, 0, 118569
5, 93, 15, 463546
3, 196, 16, 570880
2, 164, 9, 323122
5, 240, 23, 1197463
3, 272, 16, 804348
2, 110, 19, 202756
5, 193, 10, 968459
2, 152, 1, 306033
3, 81, 4, 243929
3, 155, 5, 458015
5, 298, 30, 1465867
3, 221, 12, 665313
5, 209, 19, 1028088
3, 204, 15, 612133
5, 130, 18, 641912
4, 78, 17, 311854
3, 195, 7, 590979
4, 57, 4, 218221
4, 286, 30, 1129490
5, 293, 21, 1453915
3, 99, 20, 281771
5, 294, 18, 1468553
1, 284, 10, 288232
5, 127, 15, 632364
1, 236, 26, 230183
4, 181, 20, 704619
3, 53, 20, 149229
3, 60, 11, 167349
5, 108, 22, 522482
5, 113, 10, 564678
5, 136, 27, 660760
5, 297, 4, 1477464
1, 127, 29, 117719
2, 290, 25, 558025
1, 121, 0, 121308
4, 144, 11, 571639
5, 146, 5, 735924
2, 284, 26, 550700
1, 251, 16, 233933
5, 244, 19, 1215301
2, 83, 7, 156311
5, 278, 18, 1374206
2, 130, 11, 248752
2, 135, 11, 259222
2, 120, 9, 234467
4, 274, 25, 1076676
2, 89, 11, 177643
4, 117, 7, 464655
2, 259, 22, 499150
2, 118, 14, 222861
2, 95, 27, 185305
3, 118, 4, 358187
2, 137, 9, 268019
5, 54, 25, 250092
2, 288, 13, 571430
3, 227, 2, 675899
4, 267, 6, 1059766
4, 153, 17, 597449
3, 220, 30, 651305
4, 144, 27, 563210
1, 211, 7, 214136
4, 186, 3, 736847
1, 293, 20, 275360
2, 234, 19, 454697
4, 134, 11, 521167
2, 136, 21, 266598
5, 154, 25, 752485
2, 192, 4, 372393
1, 262, 3, 262238
2, 58, 29, 108172
5, 50, 1, 251296
4, 251, 11, 999291
4, 112, 20, 439917
1, 214, 23, 202059
2, 168, 12, 333947
3, 240, 12, 706146
3, 273, 18, 801101
1, 246, 26, 227309
1, 63, 25, 52820
1, 245, 11, 233339
1, 259, 29, 243121
2, 285, 20, 558644
2, 258, 22, 500706
5, 171, 25, 844594
4, 80, 8, 323184
4, 102, 21, 405962
3, 130, 21, 381694
2, 183, 1, 357451
3, 250, 30, 737340
2, 241, 1, 489563
1, 111, 12, 110033
5, 270, 6, 1347510
3, 71, 23, 201534
1, 277, 24, 262119
1, 242, 1, 243166
4, 84, 21, 327607
3, 121, 24, 345784
3, 52, 17, 139966
3, 154, 0, 452640
1, 107, 1, 116480
1, 140, 9, 141312
5, 231, 22, 1136994
2, 146, 16, 274593
1, 261, 21, 247030
3, 300, 3, 903772
2, 170, 15, 328190
5, 102, 0, 517415
3, 55, 10, 151546
5, 223, 20, 1105625
2, 219, 22, 434118
2, 114, 19, 218588
3, 158, 6, 464279
1, 128, 2, 122410
3, 291, 29, 861555
1, 291, 2, 295544
1, 222, 3, 214686
2, 277, 5, 546726
3, 96, 14, 274997
3, 155, 5, 469552
5, 183, 21, 902980
4, 250, 5, 989506
5, 237, 18, 1177019
5, 173, 23, 853108
3, 64, 8, 197018
1, 53, 27, 40509
5, 277, 2, 1381554
4, 252, 27, 994022
4, 128, 18, 499228
5, 100, 6, 506327
1, 271, 21, 253607
1, 176, 19, 157676
1, 92, 16, 79610
4, 126, 24, 498993
5, 181, 6, 896406
1, 211, 4, 206722
5, 144, 10, 711318
1, 119, 13, 104524
2, 222, 3, 440268
4, 223, 5, 894264
3, 235, 17, 691448
2, 225, 4, 455181
3, 130, 6, 387200
5, 119, 27, 587120
5, 91, 22, 449629
5, 97, 1, 482757
3, 280, 5, 833734
2, 203, 15, 401553
1, 166, 20, 162911
4, 265, 15, 1050584
1, 272, 4, 274472
1, 227, 4, 215937
2, 95, 18, 181169
1, 268, 21, 254158
2, 63, 9, 112622
3, 177, 14, 527295
4, 109, 23, 426034
2, 132, 12, 263742
3, 77, 15, 219701
4, 166, 5, 664722
3, 112, 17, 335782
3, 109, 21, 324224
5, 169, 0, 845616
1, 220, 24, 217738
4, 263, 30, 1038761
4, 129, 28, 493343
3, 236, 25, 690827
2, 96, 9, 197377
4, 140, 8, 564426
3, 132, 10, 398406
4, 124, 11, 481021
4, 202, 28, 802035
4, 90, 23, 346894
1, 144, 23, 141471
1, 57, 0, 65446
5, 94, 8, 474539
1, 109, 5, 107609
3, 87, 4, 261948
4, 182, 9, 715733
5, 277, 12, 1373286
4, 292, 5, 1170041
5, 170, 1, 856644
4, 269, 20, 1064502
1, 123, 22, 107531
5, 247, 24, 1217109
1, 282, 9, 277786
1, 153, 2, 155080
1, 152, 5, 157872
1, 233, 11, 221356
3, 80, 27, 234572
1, 254, 10, 249827
1, 292, 16, 279772
1, 230, 13, 227686
5, 227, 3, 1124442
5, 208, 15, 1024384
5, 278, 27, 1382245
3, 188, 11, 561039
5, 62, 18, 307284
3, 147, 3, 436695
2, 161, 30, 302879
4, 112, 4, 444769
5, 233, 11, 1164941
4, 162, 15, 633394
2, 59, 5, 123710
2, 178, 10, 354199
5, 283, 5, 1419453
2, 109, 28, 196726
3, 52, 16, 154081
1, 192, 3, 188010
2, 238, 25, 465189
2, 275, 5, 539507
2, 292, 3, 587376
5, 294, 1, 1466834
5, 145, 2, 720913
4, 221, 29, 860101
2, 165, 29, 324373
2, 102, 5, 193379
2, 68, 27, 123218
3, 171, 24, 494513
3, 68, 1, 200091
1, 151, 22, 140192
3, 176, 10, 530090
4, 233, 16, 918076
3, 119, 2, 348129
3, 88, 26, 250409
5, 82, 20, 405955
3, 96, 10, 275858
5, 156, 22, 768358
3, 67, 2, 201363
3, 201, 4, 610321
2, 289, 9, 566203
4, 261, 30, 1030330
2, 184, 6, 374830
1, 129, 13, 119796
1, 135, 20, 117858
1, 288, 7, 289926
3, 53, 30, 141201
3, 120, 13, 348990
5, 215, 26, 1066322
4, 206, 25, 802107
5, 189, 9, 946295
5, 226, 2, 1127484
2, 63, 7, 113764
2, 61, 19, 117328
2, 99, 3, 201355
1, 125, 30, 100953
3, 147, 29, 426090
1, 226, 4, 230018
4, 228, 19, 903622
4, 164, 0, 665749
1, 297, 7, 291724
5, 206, 3, 1035485
5, 158, 29, 781514
5, 149, 11, 736406
4, 279, 28, 1110029
4, 191, 6, 751572
1, 100, 22, 87291
4, 96, 4, 375504
3, 259, 5, 766195
1, 72, 18, 66968
3, 85, 5, 257826
5, 91, 20, 454705
2, 78, 25, 153054
3, 71, 15, 202527
4, 244, 16, 972866
4, 71, 20, 276381
4, 275, 10, 1091097
3, 293, 25, 867629
3, 221, 21, 661154
1, 121, 21, 103343
2, 80, 8, 150980
5, 128, 0, 631094
3, 164, 26, 473692
2, 247, 15, 492491
2, 62, 0, 125808
4, 118, 15, 468954
2, 138, 3, 270575
1, 295, 13, 295818
3, 256, 7, 768953
4, 216, 2, 863221
3, 126, 18, 378470
2, 178, 29, 346778
2, 191, 5, 383949
3, 159, 6, 476510
4, 67, 26, 254260
3, 91, 12, 258608
5, 230, 8, 1153580
5, 231, 7, 1158775
3, 110, 1, 323153
3, 180, 13, 525823
2, 191, 28, 375217
1, 170, 11, 166900
3, 210, 4, 630255
5, 178, 12, 886292
4, 87, 29, 337725
1, 131, 18, 122026
5, 191, 1, 959011
4, 265, 12, 1052157
2, 233, 28, 444885
2, 60, 17, 108196
4, 84, 12, 326058
5, 219, 16, 1092652
2, 239, 11, 466281
1, 244, 6, 233549
1, 126, 5, 120812
4, 254, 25, 998896
2, 138, 25, 259578
4, 99, 17, 388659
5, 118, 14, 586289
5, 263, 5, 1316609
5, 178, 3, 885002
1, 149, 24, 127871
5, 154, 7, 759680
1, 206, 14, 207231
4, 129, 8, 519595
3, 143, 4, 421574
4, 191, 0, 765195
2, 99, 18, 194998
4, 53, 15, 200396
1, 57, 13, 50425
3, 295, 8, 881197
1, 101, 7, 106067
4, 219, 9, 862000
3, 170, 29, 487492
5, 134, 30, 658913
5, 219, 10, 1090007
4, 245, 7, 969624
5, 125, 2, 633673
5, 152, 16, 749946
3, 187, 29, 550803
1, 174, 14, 159514
3, 249, 30, 739857
1, 54, 24, 34474
2, 60, 15, 114980
5, 126, 21, 615945
4, 258, 11, 1034074
3, 300, 14, 889563
2, 291, 22, 574189
2, 198, 6, 389239
2, 52, 22, 98873
1, 77, 7, 71996
5, 160, 30, 792202
2, 89, 30, 155535
4, 140, 20, 547774
1, 191, 18, 188372
4, 184, 29, 718305
4, 108, 15, 428979
5, 147, 11, 721497
2, 50, 11, 88212
2, 82, 12, 166511
1, 285, 11, 273327
1, 122, 4, 120312
4, 130, 19, 504065
3, 287, 10, 859660
2, 80, 10, 164438
2, 54, 10, 105160
1, 249, 12, 246695
5, 214, 30, 1054876
2, 262, 16, 511170
2, 184, 12, 363864
2, 253, 22, 500677
2, 219, 9, 436658
5, 199, 14, 986725
5, 266, 2, 1320604
1, 120, 16, 119537
5, 189, 13, 940089
1, 231, 16, 232683
2, 183, 11, 354836
2, 212, 24, 406182
1, 60, 21, 46543
2, 268, 23, 527465
3, 145, 24, 420582
4, 115, 3, 468196
4, 100, 27, 379395
4, 287, 2, 1148479
1, 62, 3, 67569
5, 57, 17, 278818
4, 79, 6, 303945
5, 96, 14, 482499
2, 176, 15, 345660
2, 268, 4, 543266
1, 129, 19, 123183
4, 120, 1, 479086
5, 72, 8, 351730
3, 266, 14, 800100
4, 60, 21, 220953
5, 109, 16, 528585
2, 261, 16, 506276
1, 115, 4, 119228
1, 111, 19, 96331
4, 230, 13, 913929
2, 53, 2, 111023
2, 188, 26, 361016
3, 68, 10, 191303
1, 206, 11, 204213
3, 73, 8, 223165
5, 199, 7, 999910
4, 83, 6, 333191
4, 242, 27, 946694
4, 77, 26, 301472
2, 150, 10, 296337
5, 123, 18, 613414
3, 290, 30, 847670
3, 241, 13, 722822
3, 298, 27, 883023
2, 253, 0, 498518
5, 123, 26, 594747
1, 209, 11, 193780
1, 169, 29, 148274
4, 144, 0, 574957
2, 209, 21, 405453
3, 95, 14, 285640
1, 50, 13, 40677
1, 257, 24, 245395
1, 191, 30, 177167
1, 252, 22, 244300
3, 254, 4, 759279
5, 154, 0, 766104
2, 138, 15, 277607
2, 186, 16, 358501
4, 164, 22, 644757
4, 60, 7, 234561
5, 265, 2, 1315040
2, 213, 12, 410246
5, 269, 3, 1339822
3, 262, 3, 788747
5, 254, 24, 1261814
3, 114, 13, 342245
3, 202, 5, 596669
4, 271, 5, 1078303
5, 224, 30, 1107356
1, 181, 12, 170078
5, 99, 3, 498534
5, 93, 5, 458023
5, 60, 5, 299832
3, 242, 2, 715384
1, 153, 0, 157928
1, 210, 18, 192404
2, 227, 6, 449150
5, 87, 18, 425925
3, 237, 23, 696070
5, 294, 13, 1472698
4, 127, 20, 494409
4, 72, 16, 277647
5, 94, 16, 467636
1, 249, 4, 239339
3, 212, 8, 625218
5, 137, 19, 667067
2, 140, 24, 272307
5, 78, 25, 379556
3, 226, 24, 658814
4, 114, 6, 447585
5, 240, 23, 1191878
1, 284, 22, 281356
1, 143, 7, 145519
2, 154, 2, 316790
4, 260, 16, 1022362
2, 151, 14, 295376
5, 102, 18, 509562
5, 236, 10, 1172993
2, 71, 1, 146444
2, 289, 12, 576849
4, 79, 11, 318280
3, 205, 30, 601652
1, 124, 21, 121849
4, 78, 28, 289836
2, 82, 10, 156012
2, 90, 7, 178747
5, 149, 14, 733161
5, 253, 29, 1244075
1, 290, 21, 274058
3, 79, 28, 220698
1, 170, 19, 162511
5, 256, 20, 1276083
1, 298, 8, 300868
3, 239, 15, 714118
3, 132, 22, 386796
2, 55, 9, 108587
2, 243, 17, 469305
5, 252, 21, 1256194
3, 226, 14, 676594
2, 171, 4, 345792
1, 86, 20, 82292
4, 157, 28, 606216
2, 73, 4, 149199
5, 162, 21, 805176
4, 198, 6, 791676
2, 210, 24, 398392
3, 183, 18, 539219
1, 288, 20, 273967
1, 134, 3, 134509
1, 129, 12, 129092
4, 125, 27, 495931
4, 117, 30, 453117
3, 247, 0, 748225
5, 64, 13, 319624
3, 172, 6, 509370
2, 202, 17, 399720
3, 50, 26, 146805
4, 236, 24, 934946
1, 278, 13, 271549
2, 284, 1, 567826
2, 286, 20, 559752
3, 210, 14, 629191
3, 72, 16, 210722
1, 105, 5, 98151
5, 139, 30, 680527
1, 263, 13, 251566
1, 230, 4, 234177
2, 193, 21, 367286
2, 286, 18, 557616
5, 114, 26, 549984
5, 79, 5, 401833
2, 243, 1, 486876
5, 206, 16, 1027634
3, 150, 21, 436207
2, 185, 0, 373916
4, 156, 1, 619248
2, 191, 24, 366944
4, 235, 4, 933612
1, 155, 22, 146088
1, 111, 0, 119500
1, 240, 6, 236798
